Latitude,longitude,tree_dbh,status,health,spc_common,boroname
40.72210057,-73.980392320000007,6,Alive,Fair,honeylocust,Manhattan
40.76152916,-73.96350756,9,Alive,Fair,ginkgo,Manhattan
40.85104054,-73.93541375,13,Alive,Fair,honeylocust,Manhattan
40.74178895,-73.99718602,7,Alive,Good,Callery pear,Manhattan
40.72893545,-73.99733784,5,Alive,Fair,Callery pear,Manhattan
40.72905529,-73.99758228,7,Alive,Fair,Callery pear,Manhattan
40.76272186,-73.95662134,10,Alive,Poor,Callery pear,Manhattan
40.76284756,-73.95652941,16,Alive,Good,Callery pear,Manhattan
40.87143258,-73.91484095,9,Alive,Good,green ash,Manhattan
40.81964379,-73.94625177,3,Alive,Good,honeylocust,Manhattan
40.82320944,-73.95085407,12,Alive,Good,ginkgo,Manhattan
40.82182456,-73.95144265,5,Alive,Poor,Callery pear,Manhattan
40.74142293,-73.9967907,7,Alive,Good,Callery pear,Manhattan
40.82320704,-73.95023524,5,Alive,Good,Callery pear,Manhattan
40.87124512,-73.91838286,9,Alive,Good,silver linden,Manhattan
40.82285881,-73.94919965,11,Alive,Good,honeylocust,Manhattan
40.72527842,-73.98364727,14,Alive,Good,honeylocust,Manhattan
40.74929722,-73.99620656,4,Alive,Good,American linden,Manhattan
40.73088881,-73.99429273,8,Alive,Fair,Callery pear,Manhattan
40.82131765,-73.95059282,7,Alive,Good,honeylocust,Manhattan
40.82303929,-73.94906488,7,Alive,Good,honeylocust,Manhattan
40.82299202,-73.94910018,13,Alive,Good,honeylocust,Manhattan
40.72311982,-73.98230181,11,Alive,Fair,honeylocust,Manhattan
40.73593711,-73.97688892,11,Alive,Good,honeylocust,Manhattan
40.7221659,-73.98034633,19,Alive,Fair,honeylocust,Manhattan
40.76165909,-73.96341226,6,Alive,Fair,honeylocust,Manhattan
40.75995401,-73.9590716,4,Alive,Good,ginkgo,Manhattan
40.73458848,-73.9794526,13,Alive,Good,honeylocust,Manhattan
40.78094646,-73.98100266,8,Alive,Good,honeylocust,Manhattan
40.82247149,-73.94974692,14,Alive,Good,honeylocust,Manhattan
40.82170422,-73.95031035,10,Alive,Good,honeylocust,Manhattan
40.73647016,-73.99339425,11,Alive,Good,ginkgo,Manhattan
40.72540047,-74.00849102,7,Alive,Good,honeylocust,Manhattan
40.75358454,-73.97254586,8,Alive,Good,honeylocust,Manhattan
40.75356244,-73.97304137,7,Alive,Good,honeylocust,Manhattan
40.7534539,-73.97278499,7,Alive,Good,honeylocust,Manhattan
40.7863892,-73.94411907,10,Alive,Fair,honeylocust,Manhattan
40.7857667,-73.95268015,9,Alive,Fair,Callery pear,Manhattan
40.82315629,-73.94852352,10,Alive,Good,Callery pear,Manhattan
40.80719658,-73.94572341,9,Alive,Good,Callery pear,Manhattan
40.7626144,-73.95669993,10,Alive,Fair,Callery pear,Manhattan
40.76529017,-73.95474779,5,Alive,Fair,Callery pear,Manhattan
40.82680226,-73.94658073,6,Alive,Good,honeylocust,Manhattan
40.73330863,-73.99533802,5,Alive,Good,Callery pear,Manhattan
40.82228915,-73.94866336,10,Alive,Fair,Callery pear,Manhattan
40.82554535,-73.94547331,9,Alive,Good,Callery pear,Manhattan
40.77464239,-73.98396027,4,Alive,Good,Callery pear,Manhattan
40.74194457,-73.99620973,3,Alive,Good,Callery pear,Manhattan
40.78772385,-73.95340824,6,Alive,Good,American linden,Manhattan
40.72210564,-73.97728539,2,Alive,Good,honeylocust,Manhattan
40.73565479,-73.97620766,8,Alive,Good,honeylocust,Manhattan
40.73557744,-73.97602103,11,Alive,Good,honeylocust,Manhattan
40.73635005,-73.97858988,12,Alive,Good,honeylocust,Manhattan
40.82013438,-73.9494314,17,Alive,Good,honeylocust,Manhattan
40.78641537,-73.95421984,7,Alive,Fair,honeylocust,Manhattan
40.78639166,-73.95289575,12,Alive,Good,ginkgo,Manhattan
40.81976022,-73.9465262,3,Alive,Good,honeylocust,Manhattan
40.80782195,-73.95487504,4,Alive,Good,honeylocust,Manhattan
40.73127278,-73.99387934,6,Alive,Good,Callery pear,Manhattan
40.8224003,-73.94778791,7,Alive,Good,Callery pear,Manhattan
40.7246184,-73.97812683,6,Alive,Good,tree of heaven,Manhattan
40.75735644,-73.96847095,5,Alive,Fair,Callery pear,Manhattan
40.80691266,-73.94152562,5,Alive,Good,Callery pear,Manhattan
40.76008145,-73.96102327,7,Alive,Good,honeylocust,Manhattan
40.72307859,-73.98220399,3,Alive,Fair,honeylocust,Manhattan
40.72335392,-73.98284939,3,Alive,Good,honeylocust,Manhattan
40.73609836,-73.97727803,12,Alive,Good,honeylocust,Manhattan
40.7236205,-73.97764739,4,Alive,Good,ginkgo,Manhattan
40.72693012,-73.98300452,14,Alive,Good,honeylocust,Manhattan
40.73462457,-73.9827711,6,Alive,Good,Callery pear,Manhattan
40.74119453,-73.99624913,8,Alive,Good,Callery pear,Manhattan
40.74122594,-73.99632362,5,Alive,Good,Callery pear,Manhattan
40.75738436,-73.96853726,6,Alive,Fair,Callery pear,Manhattan
40.78852482,-73.94750452,4,Alive,Good,Callery pear,Manhattan
40.73502257,-74.00027164,9,Alive,Fair,Callery pear,Manhattan
40.78466079,-73.95368195,12,Alive,Good,ginkgo,Manhattan
40.78636726,-73.95436388,8,Alive,Good,honeylocust,Manhattan
40.78845049,-73.94732751,4,Alive,Good,Callery pear,Manhattan
40.80663091,-73.94085146,8,Alive,Good,silver linden,Manhattan
40.7601622,-73.96121451,8,Alive,Good,honeylocust,Manhattan
40.78645455,-73.95284986,11,Alive,Good,ginkgo,Manhattan
40.72202977,-73.97734065,5,Alive,Fair,ginkgo,Manhattan
40.7609446,-73.95791691,5,Alive,Good,honeylocust,Manhattan
40.78474372,-73.95219795,13,Alive,Good,honeylocust,Manhattan
40.72258351,-73.98102941,2,Alive,Fair,honeylocust,Manhattan
40.7864573,-73.95431973,8,Alive,Fair,honeylocust,Manhattan
40.82115435,-73.94509228,11,Alive,Good,American linden,Manhattan
40.73326484,-73.99523378,10,Alive,Good,honeylocust,Manhattan
40.81988802,-73.95435773,8,Alive,Good,honeylocust,Manhattan
40.82352607,-73.95160126,9,Alive,Good,honeylocust,Manhattan
40.82239842,-73.94979995,13,Alive,Good,honeylocust,Manhattan
40.72522664,-73.9814483,5,Alive,Good,ginkgo,Manhattan
40.73569392,-73.97630208,10,Alive,Good,honeylocust,Manhattan
40.81912475,-73.95016375,13,Alive,Good,honeylocust,Manhattan
40.86944748,-73.92165951,8,Alive,Good,honeylocust,Manhattan
40.72686138,-74.00885429,4,Alive,Good,honeylocust,Manhattan
40.72848714,-73.9974015,17,Alive,Good,London planetree,Manhattan
40.78538992,-73.95204526,17,Alive,Good,London planetree,Manhattan
40.76919241,-73.96155242,14,Alive,Fair,willow oak,Manhattan
40.75072335,-73.99797177,8,Alive,Good,honeylocust,Manhattan
40.78633525,-73.94399079,10,Alive,Fair,honeylocust,Manhattan
40.78617938,-73.94362015,11,Alive,Good,honeylocust,Manhattan
40.73973756,-74.00022138,8,Alive,Good,honeylocust,Manhattan
40.73941373,-73.99945479,7,Alive,Good,ginkgo,Manhattan
40.742151990000004,-74.00242365,6,Alive,Good,honeylocust,Manhattan
40.79026777,-73.95206014,6,Alive,Good,ginkgo,Manhattan
40.80426536,-73.95153932,4,Alive,Good,honeylocust,Manhattan
40.72532608,-73.98376022,4,Alive,Good,honeylocust,Manhattan
40.85052615,-73.93567634,5,Alive,Fair,honeylocust,Manhattan
40.819742,-73.95400988,8,Alive,Fair,honeylocust,Manhattan
40.7522293,-74.00472225,14,Alive,Good,honeylocust,Manhattan
40.73568112,-73.98706804,8,Alive,Good,honeylocust,Manhattan
40.72877341,-73.97573659,15,Alive,Good,honeylocust,Manhattan
40.72679027,-73.98287633,5,Alive,Fair,crab apple,Manhattan
40.85041815,-73.93573147,9,Alive,Fair,honeylocust,Manhattan
40.72277713,-73.97990525,13,Alive,Fair,honeylocust,Manhattan
40.73324425,-73.99551113,11,Alive,Good,ginkgo,Manhattan
40.7381637,-73.99478034,8,Alive,Good,honeylocust,Manhattan
40.80708709,-73.95558849,11,Alive,Good,honeylocust,Manhattan
40.73606208,-73.98499737,8,Alive,Good,honeylocust,Manhattan
40.77481757,-73.98266916,8,Alive,Good,honeylocust,Manhattan
40.78489023,-73.95351443,5,Alive,Poor,ginkgo,Manhattan
40.8695613,-73.92148686,6,Alive,Good,honeylocust,Manhattan
40.73102498,-73.99329754,9,Alive,Good,Callery pear,Manhattan
40.76245703,-73.95681502,7,Alive,Poor,Callery pear,Manhattan
40.742175,-73.99675725,13,Alive,Good,Callery pear,Manhattan
40.82359507,-73.95176408,9,Alive,Fair,honeylocust,Manhattan
40.725263,-74.00851425,7,Alive,Good,honeylocust,Manhattan
40.73417571,-73.98530882,2,Alive,Fair,ginkgo,Manhattan
40.75398515,-73.97239548,5,Alive,Good,honeylocust,Manhattan
40.77446111,-73.98352732,10,Alive,Good,willow oak,Manhattan
40.77356484,-73.98199186,8,Alive,Good,London planetree,Manhattan
40.82293875,-73.94739725,13,Alive,Good,American elm,Manhattan
40.73358917,-74.00202341,2,Alive,Fair,swamp white oak,Manhattan
40.72386959,-73.97823727,2,Alive,Good,London planetree,Manhattan
40.73316746,-73.99500193,10,Alive,Good,London planetree,Manhattan
40.72441445,-73.99266005,10,Alive,Good,honeylocust,Manhattan
40.73806211,-73.98667606,3,Alive,Good,ginkgo,Manhattan
40.82483238,-73.95139018,7,Alive,Good,pin oak,Manhattan
40.82334395,-73.9511715,14,Alive,Good,ginkgo,Manhattan
40.72555696,-73.98223228,11,Alive,Fair,honeylocust,Manhattan
40.78923399,-73.97400902,14,Alive,Good,American linden,Manhattan
40.71431669,-74.0035596,3,Alive,Good,green ash,Manhattan
40.72777897,-74.00388351,4,Alive,Good,ginkgo,Manhattan
40.73384038,-74.00088732,2,Alive,Fair,American linden,Manhattan
40.75066404,-73.99783013,7,Alive,Fair,honeylocust,Manhattan
40.72773979,-74.00466028,9,Alive,Fair,honeylocust,Manhattan
40.76052727,-73.96014289,4,Alive,Good,honeylocust,Manhattan
40.73352259,-74.00221906,2,Alive,Good,swamp white oak,Manhattan
40.85061533,-73.93538001,11,Alive,Fair,swamp white oak,Manhattan
40.82247241,-73.95270981,5,Alive,Poor,pin oak,Manhattan
40.82249534,-73.95108534,10,Alive,Fair,pin oak,Manhattan
40.78506014,-73.95339038,13,Alive,Good,honeylocust,Manhattan
40.73107314,-73.99413588,10,Alive,Good,American linden,Manhattan
40.72446233,-73.97775545,7,Alive,Good,London planetree,Manhattan
40.86006108,-73.92231719,5,Alive,Fair,pin oak,Manhattan
40.82258561,-73.94668965,17,Alive,Good,pin oak,Manhattan
40.82620985,-73.946044,6,Alive,Good,pin oak,Manhattan
40.82438297,-73.9464801,9,Alive,Good,pin oak,Manhattan
40.77284621,-73.98161673,3,Alive,Good,ginkgo,Manhattan
40.73818128,-73.98658954,14,Alive,Good,ginkgo,Manhattan
40.72833263,-74.00330386,12,Alive,Fair,honeylocust,Manhattan
40.72292083,-73.98182971,11,Alive,Fair,Callery pear,Manhattan
40.80686848,-73.94141991,6,Alive,Good,Callery pear,Manhattan
40.7418944,-73.99456046,4,Alive,Good,pin oak,Manhattan
40.73374744,-73.98221621,3,Alive,Good,pin oak,Manhattan
40.81935544,-73.95308902,3,Alive,Good,English oak,Manhattan
40.72520006,-73.98403662,2,Alive,Good,American elm,Manhattan
40.7180115,-73.99034398,5,Alive,Good,American elm,Manhattan
40.75969233,-73.95878858,22,Alive,Fair,London planetree,Manhattan
40.82319596,-73.94721064,18,Alive,Good,London planetree,Manhattan
40.86958977,-73.92079861,4,Alive,Good,American elm,Manhattan
40.82582431,-73.94681485,10,Alive,Fair,pin oak,Manhattan
40.78414737,-73.95272086,11,Alive,Good,American elm,Manhattan
40.75946058,-73.95899541,24,Alive,Fair,London planetree,Manhattan
40.78410666,-73.95262338,10,Alive,Good,American elm,Manhattan
40.72575111,-74.00843177,3,Alive,Good,American elm,Manhattan
40.82311199,-73.9463046,13,Alive,Good,pin oak,Manhattan
40.80584916,-73.94257995,14,Alive,Fair,London planetree,Manhattan
40.86189707,-73.92097162,4,Alive,Fair,pin oak,Manhattan
40.75960624,-73.95885087,19,Alive,Fair,London planetree,Manhattan
40.82934543,-73.9474285,4,Alive,Good,London planetree,Manhattan
40.82896414,-73.9465235,14,Alive,Good,London planetree,Manhattan
40.78758329,-73.95306898,4,Alive,Good,American elm,Manhattan
40.8246769,-73.95150387,2,Alive,Fair,red maple,Manhattan
40.82603068,-73.94561868,13,Alive,Good,pin oak,Manhattan
40.77212965,-73.97991382,13,Alive,Good,pin oak,Manhattan
40.8483321,-73.9356511,2,Alive,Fair,green ash,Manhattan
40.75093938,-74.00163902,3,Alive,Good,pin oak,Manhattan
40.82253076,-73.9511702,9,Alive,Fair,pin oak,Manhattan
40.86125885,-73.92143937,21,Alive,Fair,pin oak,Manhattan
40.86175796,-73.92107357,21,Alive,Good,pin oak,Manhattan
40.82371443,-73.95220498,5,Alive,Fair,pin oak,Manhattan
40.73485469,-74.00369099,8,Alive,Good,green ash,Manhattan
40.8025819,-73.94126998,14,Alive,Good,London planetree,Manhattan
40.86146224,-73.92129031,31,Alive,Good,pin oak,Manhattan
40.78092156,-73.94702332,10,Alive,Good,green ash,Manhattan
40.82191526,-73.94460868,8,Alive,Fair,green ash,Manhattan
40.86050647,-73.92199078,22,Alive,Good,pin oak,Manhattan
40.85138043,-73.93326322,14,Alive,Fair,'Schubert' chokecherry,Manhattan
40.85039245,-73.93092264,4,Alive,Fair,'Schubert' chokecherry,Manhattan
40.73538089,-74.00407037,4,Alive,Good,'Schubert' chokecherry,Manhattan
40.82329211,-73.94714088,18,Alive,Good,London planetree,Manhattan
40.78444737,-73.9514834,5,Alive,Good,'Schubert' chokecherry,Manhattan
40.72906509,-74.00234741,4,Alive,Fair,'Schubert' chokecherry,Manhattan
40.74050077,-74.00510704,3,Alive,Good,willow oak,Manhattan
40.73435078,-73.99916957,17,Alive,Good,London planetree,Manhattan
40.82301118,-73.9520495,6,Alive,Poor,pin oak,Manhattan
40.82251669,-73.94445669,0,Alive,Good,Osage-orange,Manhattan
40.86966712,-73.92084702,4,Alive,Good,American elm,Manhattan
40.82301315,-73.94637691,10,Alive,Good,pin oak,Manhattan
40.80644467,-73.94430756,3,Alive,Good,green ash,Manhattan
40.8237512,-73.9485551,10,Alive,Good,green ash,Manhattan
40.82339953,-73.94880803,13,Alive,Poor,green ash,Manhattan
40.75164362,-74.0014303,3,Alive,Fair,river birch,Manhattan
40.81088002,-73.9582167,6,Alive,Good,pin oak,Manhattan
40.7595332,-73.95894286,21,Alive,Poor,London planetree,Manhattan
40.75936865,-73.95902279,19,Alive,Fair,London planetree,Manhattan
40.73390106,-74.00051104,16,Alive,Fair,London planetree,Manhattan
40.7819882,-73.97899058,18,Alive,Good,London planetree,Manhattan
40.84808792,-73.93507058,3,Alive,Fair,green ash,Manhattan
40.7838528,-73.94388627,7,Alive,Fair,London planetree,Manhattan
40.78837208,-73.95553334,14,Alive,Good,American elm,Manhattan
40.80401181,-73.94210765,20,Alive,Good,willow oak,Manhattan
40.73125475,-74.00110533,16,Alive,Good,London planetree,Manhattan
40.78527985,-73.941743,10,Alive,Fair,honeylocust,Manhattan
40.78703427,-73.95348289,9,Alive,Good,honeylocust,Manhattan
40.82471944,-73.94810804,4,Alive,Good,honeylocust,Manhattan
40.78507925,-73.94956029,8,Alive,Good,honeylocust,Manhattan
40.73564571,-73.98153702,3,Alive,Good,American linden,Manhattan
40.78493286,-73.94259918,7,Alive,Good,honeylocust,Manhattan
40.87080547,-73.91336503,5,Alive,Fair,American linden,Manhattan
40.83328343,-73.94124072,3,Dead,NA,NA,Manhattan
40.8356181,-73.9406998,4,Dead,NA,NA,Manhattan
40.73042333,-74.00230447,5,Alive,Good,Chinese elm,Manhattan
40.78628155,-73.95250313,10,Alive,Fair,ginkgo,Manhattan
40.760333,-73.95996909,7,Alive,Good,ginkgo,Manhattan
40.87035161,-73.92006154,12,Alive,Good,honeylocust,Manhattan
40.82886349,-73.94628461,15,Alive,Good,London planetree,Manhattan
40.78772437,-73.94364541,11,Alive,Good,Japanese zelkova,Manhattan
40.72474282,-73.99254239,18,Alive,Poor,London planetree,Manhattan
40.73899597,-74.00555378,13,Alive,Fair,willow oak,Manhattan
40.73296698,-73.99452465,12,Alive,Fair,London planetree,Manhattan
40.8051187,-73.93944205,22,Alive,Good,northern red oak,Manhattan
40.82029558,-73.95335084,8,Dead,NA,NA,Manhattan
40.80274298,-73.94165218,11,Alive,Fair,Callery pear,Manhattan
40.82326101,-73.95014402,5,Alive,Good,Callery pear,Manhattan
40.76462197,-73.95523532,6,Alive,Fair,Callery pear,Manhattan
40.8716346,-73.91846653,4,Alive,Good,American hophornbeam,Manhattan
40.73112383,-73.99409274,2,Alive,Fair,silver linden,Manhattan
40.74229519,-74.0063128,5,Alive,Good,Japanese zelkova,Manhattan
40.8212332,-73.95197091,3,Alive,Good,red maple,Manhattan
40.79706529,-73.94510337,4,Alive,Fair,London planetree,Manhattan
40.75834206,-73.97071898,10,Alive,Good,willow oak,Manhattan
40.86203121,-73.92386301,6,Alive,Fair,willow oak,Manhattan
40.72752323,-73.98234244,0,Stump,NA,NA,Manhattan
40.72874178,-74.00743134,5,Alive,Good,Japanese zelkova,Manhattan
40.87168508,-73.91839754,4,Alive,Good,American hophornbeam,Manhattan
40.73483885,-73.98688488,13,Alive,Fair,London planetree,Manhattan
40.86929653,-73.92233947,4,Alive,Good,willow oak,Manhattan
40.79365389,-73.94351023,4,Alive,Fair,London planetree,Manhattan
40.79309643,-73.94439652,4,Alive,Fair,London planetree,Manhattan
40.82540782,-73.94557298,10,Alive,Good,Callery pear,Manhattan
40.74156688,-73.99531236,0,Stump,NA,NA,Manhattan
40.78762436,-73.94340786,11,Alive,Good,Japanese zelkova,Manhattan
40.82919088,-73.9482119,2,Alive,Good,Japanese zelkova,Manhattan
40.71575953,-73.99191812,3,Alive,Fair,London planetree,Manhattan
40.81080768,-73.95826847,4,Dead,NA,NA,Manhattan
40.7815953,-73.97931533,11,Alive,Fair,willow oak,Manhattan
40.77716499,-73.97882712,9,Alive,Good,Callery pear,Manhattan
40.76211017,-73.95706869,15,Alive,Good,Callery pear,Manhattan
40.82542052,-73.94417381,10,Alive,Good,Callery pear,Manhattan
40.82213602,-73.94829055,10,Alive,Good,Callery pear,Manhattan
40.80684004,-73.94184846,9,Alive,Good,Callery pear,Manhattan
40.82769981,-73.94592744,8,Alive,Good,mulberry,Manhattan
40.79077931,-73.95058152,4,Alive,Fair,London planetree,Manhattan
40.82312412,-73.94417328,13,Alive,Good,Japanese zelkova,Manhattan
40.82349562,-73.94399995,8,Alive,Good,Chinese elm,Manhattan
40.72284768,-73.98165614,3,Dead,NA,NA,Manhattan
40.72880273,-74.00807218,5,Alive,Good,Japanese zelkova,Manhattan
40.83556998,-73.94058534,4,Alive,Fair,Chinese elm,Manhattan
40.82347025,-73.95238527,4,Alive,Fair,Japanese zelkova,Manhattan
40.82164724,-73.95266647,3,Alive,Fair,Japanese zelkova,Manhattan
40.77607678,-73.9823388,9,Alive,Fair,northern red oak,Manhattan
40.86076808,-73.92010664,2,Alive,Fair,Japanese zelkova,Manhattan
40.80262184,-73.94136474,19,Alive,Good,London planetree,Manhattan
40.72875063,-74.00752442,5,Alive,Good,Japanese zelkova,Manhattan
40.78939362,-73.97517469,11,Alive,Good,Chinese elm,Manhattan
40.72782339,-74.0043398,9,Alive,Good,northern red oak,Manhattan
40.86041029,-73.92206127,21,Alive,Fair,pin oak,Manhattan
40.85997761,-73.92237836,5,Alive,Fair,pin oak,Manhattan
40.77618928,-73.98233543,10,Alive,Good,northern red oak,Manhattan
40.78936052,-73.97509561,2,Alive,Good,Japanese zelkova,Manhattan
40.74264455,-73.98617121,4,Alive,Good,Japanese zelkova,Manhattan
40.73311327,-73.99356934,3,Dead,NA,NA,Manhattan
40.72234009,-73.98045192,0,Stump,NA,NA,Manhattan
40.8225436,-73.949694589999993,4,Dead,NA,NA,Manhattan
40.77244174,-73.9806555,2,Alive,Fair,northern red oak,Manhattan
40.86060169,-73.921921,6,Alive,Fair,pin oak,Manhattan
40.82127318,-73.95206568,3,Alive,Good,red maple,Manhattan
40.73336162,-73.98510555,5,Alive,Fair,pin oak,Manhattan
40.72320822,-73.97648343,7,Alive,Fair,pin oak,Manhattan
40.73090832,-73.99302365,9,Alive,Good,Callery pear,Manhattan
40.82970915,-73.94783077,3,Alive,Good,Chinese elm,Manhattan
40.7512339,-73.99725356,6,Alive,Good,Japanese zelkova,Manhattan
40.72540484,-73.99230494,4,Alive,Fair,northern red oak,Manhattan
40.72555129,-74.00846554,0,Stump,NA,NA,Manhattan
40.74238425,-73.9967502,0,Stump,NA,NA,Manhattan
40.74253106,-73.98590156,3,Alive,Good,Japanese zelkova,Manhattan
40.7424165,-73.98562938,3,Alive,Good,Japanese zelkova,Manhattan
40.82343094,-73.94403013,5,Alive,Good,Chinese elm,Manhattan
40.72875931,-74.00761572,5,Alive,Good,Japanese zelkova,Manhattan
40.72881158,-74.00816527,4,Alive,Good,Japanese zelkova,Manhattan
40.75358417,-74.00698724,10,Alive,Good,Japanese zelkova,Manhattan
40.82367663,-73.95195656,0,Stump,NA,NA,Manhattan
40.82155324,-73.95244258,4,Alive,Good,Japanese zelkova,Manhattan
40.86561511,-73.92672517,4,Alive,Poor,northern red oak,Manhattan
40.82863157,-73.94573416,4,Alive,Good,Chinese elm,Manhattan
40.82856048,-73.94556542,9,Alive,Good,Japanese zelkova,Manhattan
40.74247311,-73.98576389,3,Alive,Good,Japanese zelkova,Manhattan
40.74164974,-73.99207284,4,Alive,Good,black oak,Manhattan
40.82299905,-73.95227954,4,Dead,NA,NA,Manhattan
40.80993515,-73.95890545,11,Alive,Good,Callery pear,Manhattan
40.75386937,-73.97376639,3,Dead,NA,NA,Manhattan
40.87039661,-73.91857748,0,Stump,NA,NA,Manhattan
40.80966901,-73.95910062,14,Alive,Good,Callery pear,Manhattan
40.78777088,-73.95352175,5,Alive,Good,silver linden,Manhattan
40.80658725,-73.94074702,8,Alive,Good,Callery pear,Manhattan
40.74161951,-73.9954374,7,Alive,Good,Callery pear,Manhattan
40.74166257,-73.9955397,7,Alive,Good,Callery pear,Manhattan
40.80688884,-73.94181233,9,Alive,Good,Callery pear,Manhattan
40.72288918,-73.9817546,4,Alive,Good,Callery pear,Manhattan
40.74245565,-73.99198159,4,Alive,Good,Callery pear,Manhattan
40.78906126,-73.97438072,2,Alive,Fair,Japanese zelkova,Manhattan
40.80695023,-73.94161551,7,Alive,Good,Callery pear,Manhattan
40.7271067,-73.98264585,5,Alive,Fair,Callery pear,Manhattan
40.82345685,-73.95116978,4,Alive,Good,silver linden,Manhattan
40.78508933,-73.95301607,10,Alive,Good,Callery pear,Manhattan
40.81960142,-73.95367499,5,Alive,Fair,Callery pear,Manhattan
40.7268743,-73.98281512,5,Alive,Good,Callery pear,Manhattan
40.72628682,-73.98324303,5,Alive,Good,Callery pear,Manhattan
40.72704259,-73.98269254,11,Alive,Good,Callery pear,Manhattan
40.72736046,-73.98246101,13,Alive,Good,Callery pear,Manhattan
40.76488166,-73.98271582,2,Alive,Good,Japanese zelkova,Manhattan
40.84797404,-73.93684484,4,Dead,NA,NA,Manhattan
40.71550825,-73.99064478,4,Dead,NA,NA,Manhattan
40.72296639,-73.98266558,3,Dead,NA,NA,Manhattan
40.75357565,-73.97336256,2,Alive,Good,Japanese zelkova,Manhattan
40.78547891,-73.95309319,0,Stump,NA,NA,Manhattan
40.741837,-73.9971511,8,Alive,Good,Callery pear,Manhattan
40.74126055,-73.99640567,5,Alive,Fair,Callery pear,Manhattan
40.76438867,-73.95540553,9,Alive,Fair,Callery pear,Manhattan
40.74183055,-73.99593881,9,Alive,Good,Callery pear,Manhattan
40.78860155,-73.94768721,7,Alive,Fair,Callery pear,Manhattan
40.78513039,-73.95311329,8,Alive,Good,Callery pear,Manhattan
40.74206603,-73.99649833,7,Alive,Good,Callery pear,Manhattan
40.74169932,-73.99219102,8,Alive,Good,Callery pear,Manhattan
40.87069437,-73.91814245,7,Alive,Good,Callery pear,Manhattan
40.87223685,-73.9176433,7,Alive,Fair,Callery pear,Manhattan
40.79073601,-73.94494538,6,Alive,Good,Japanese zelkova,Manhattan
40.7538585,-73.97234857,5,Dead,NA,NA,Manhattan
40.82182394,-73.94415957,4,Alive,Good,Japanese zelkova,Manhattan
40.75966066,-73.95885064,2,Alive,Good,Japanese zelkova,Manhattan
40.75109857,-73.99693211,5,Alive,Good,Japanese zelkova,Manhattan
40.85957108,-73.92267629,17,Alive,Good,Japanese zelkova,Manhattan
40.72785412,-74.00465545,19,Alive,Good,northern red oak,Manhattan
40.82238862,-73.94890555,11,Alive,Good,Callery pear,Manhattan
40.74210616,-73.99659369,11,Alive,Good,Callery pear,Manhattan
40.75044289,-73.99702546,15,Alive,Good,Callery pear,Manhattan
40.73285181,-73.99379661,7,Alive,Good,Callery pear,Manhattan
40.74172451,-73.99225106,13,Alive,Good,Callery pear,Manhattan
40.82183861,-73.94836285,10,Alive,Fair,Callery pear,Manhattan
40.87119273,-73.91909389,4,Alive,Fair,Japanese zelkova,Manhattan
40.8207186,-73.9449386,13,Alive,Fair,Chinese elm,Manhattan
40.87038023,-73.91668399,0,Stump,NA,NA,Manhattan
40.7902576,-73.94380949,3,Dead,NA,NA,Manhattan
40.79337045,-73.94700731,5,Alive,Good,Chinese elm,Manhattan
40.82003177,-73.94969541,7,Alive,Good,Callery pear,Manhattan
40.86862455,-73.92171828,4,Alive,Fair,Japanese zelkova,Manhattan
40.75957889,-73.9589098,2,Alive,Good,Japanese zelkova,Manhattan
40.75742291,-73.96862884,5,Alive,Poor,Japanese zelkova,Manhattan
40.78849695,-73.94743814,0,Stump,NA,NA,Manhattan
40.74267299,-73.98623878,3,Dead,NA,NA,Manhattan
40.75390582,-73.97385249,6,Alive,Good,Japanese zelkova,Manhattan
40.78669445,-73.9423546,7,Alive,Good,Japanese zelkova,Manhattan
40.80668117,-73.94097174,4,Alive,Good,Callery pear,Manhattan
40.7263538,-73.98319424,5,Alive,Fair,Callery pear,Manhattan
40.7278831,-74.0071252,11,Alive,Good,Callery pear,Manhattan
40.8228142,-73.95184021,6,Dead,NA,NA,Manhattan
40.7538356,-73.9736866,6,Alive,Fair,Japanese zelkova,Manhattan
40.82064063,-73.9447559,4,Alive,Good,Chinese elm,Manhattan
40.7503937,-73.99690781,11,Alive,Good,Callery pear,Manhattan
40.73292233,-73.99373532,10,Alive,Good,Callery pear,Manhattan
40.74249633,-73.99207737,4,Alive,Good,Callery pear,Manhattan
40.82304289,-73.94421118,12,Alive,Good,Japanese zelkova,Manhattan
40.74246494,-74.00440017,7,Dead,NA,NA,Manhattan
40.87228389,-73.917579,5,Alive,Good,silver linden,Manhattan
40.80980568,-73.9590004,12,Alive,Good,Callery pear,Manhattan
40.7376311,-73.99024919,5,Alive,Fair,Callery pear,Manhattan
40.75105606,-73.99784477,6,Alive,Fair,Callery pear,Manhattan
40.7425437,-73.99218891,4,Alive,Good,Callery pear,Manhattan
40.74246129,-73.99590914,13,Alive,Good,Callery pear,Manhattan
40.72719,-73.98258516,3,Alive,Fair,Callery pear,Manhattan
40.73385558,-74.00079307,22,Alive,Good,Callery pear,Manhattan
40.75047713,-73.9973837,11,Alive,Good,Callery pear,Manhattan
40.75024096,-73.99681966,8,Alive,Good,Callery pear,Manhattan
40.764804,-73.98253139,4,Dead,NA,NA,Manhattan
40.87183935,-73.91818666,3,Alive,Fair,Japanese zelkova,Manhattan
40.8287154,-73.9425366,6,Alive,Good,Callery pear,Manhattan
